curriculum_id,course_id,instance
q034,c0963,Ing0506-2
q035,c0132,Ing0506-2
q035,c0153,Ing0506-2
q035,c0963,Ing0506-2
q037,c0252,Ing0506-2
q037,c0058,Ing0506-2
q037,c0047,Ing0506-2
q037,c0746,Ing0506-2
q038,c0257,Ing0506-2
nan,c0072,Ing0506-2
q038,c0203,Ing0506-2
q039,c0257,Ing0506-2
q039,nan,Ing0506-2
q039,c0072,Ing0506-2
q040,c0257,Ing0506-2
q040,c0201,Ing0506-2
q040,c0072,Ing0506-2
q040,c0279,Ing0506-2
q041,c0455,Ing0506-2
q041,c0478,Ing0506-2
q041,c0602,Ing0506-2
q041,c0503,Ing0506-2
q041,c0203,Ing0506-2
q042,c0455,Ing0506-2
q042,c0602,Ing0506-2
q042,c0279,Ing0506-2
q043,c0455,Ing0506-2
q043,c0478,Ing0506-2
nan,c0602,Ing0506-2
q043,c0279,Ing0506-2
q043,c0203,Ing0506-2
q044,c0279,Ing0506-2
q044,c0455,Ing0506-2
q044,c0106,Ing0506-2
q045,c0115,Ing0506-2
q045,c0279,Ing0506-2
q045,c0455,Ing0506-2
q045,c0106,Ing0506-2
q045,nan,Ing0506-2
q046,c0115,Ing0506-2
q046,c0279,Ing0506-2
q046,c0455,Ing0506-2
q046,c0467,Ing0506-2
q047,c0115,Ing0506-2
q047,c0279,Ing0506-2
q047,c0455,Ing0506-2
q047,c0467,Ing0506-2
q047,c0203,Ing0506-2
q048,c0464,Ing0506-2
q048,c0496,Ing0506-2
q049,c0464,Ing0506-2
q049,c0496,Ing0506-2
q050,c0464,Ing0506-2
q050,c0072,Ing0506-2
q050,c0520,Ing0506-2
q050,c0113,Ing0506-2
q051,c0464,Ing0506-2
q051,c0554,Ing0506-2
q052,c0411,Ing0506-2
q052,c0089,Ing0506-2
q052,c0932,Ing0506-2
q052,c1074,Ing0506-2
q053,c0411,Ing0506-2
q053,c0432,Ing0506-2
q053,c0232,Ing0506-2
q053,c0088,Ing0506-2
q053,c0443,Ing0506-2
q054,c0423,Ing0506-2
q054,nan,Ing0506-2
q054,c0253,Ing0506-2
q054,c0432,Ing0506-2
q055,c0423,Ing0506-2
q055,c0430,Ing0506-2
q055,c0449,Ing0506-2
q056,c0478,Ing0506-2
q056,c0479,Ing0506-2
q056,c0074,Ing0506-2
q057,c0478,Ing0506-2
q057,c0479,Ing0506-2
q057,c0074,Ing0506-2
q057,c0742,Ing0506-2
q058,c0478,Ing0506-2
q058,c0479,Ing0506-2
q058,c0497,Ing0506-2
q058,c1069,Ing0506-2
q059,c0478,Ing0506-2
q059,c0479,Ing0506-2
q059,c0497,Ing0506-2
q059,c1069,Ing0506-2
q059,c0742,Ing0506-2
q060,c0478,Ing0506-2
q060,c0479,Ing0506-2
q060,c0737,Ing0506-2
q061,c0478,Ing0506-2
q061,c0479,Ing0506-2
q061,c0072,Ing0506-2
q061,c0737,Ing0506-2
q061,c0742,Ing0506-2
q062,c0487,Ing0506-2
q062,c0737,Ing0506-2
q062,c0730,Ing0506-2
q062,c1053,Ing0506-2
q063,c0487,Ing0506-2
q063,c0737,Ing0506-2
q063,c0496,Ing0506-2
q063,c1053,Ing0506-2
q063,c0279,Ing0506-2
nan,c0487,Ing0506-2
q064,c0074,Ing0506-2
q064,c0503,Ing0506-2
q064,c0279,Ing0506-2
q065,c0512,Ing0506-2
q065,c0725,Ing0506-2
q065,c0515,Ing0506-2
q065,c0936,Ing0506-2
q066,c0512,Ing0506-2
q066,c0725,Ing0506-2
q066,c0430,Ing0506-2
q066,c0530,Ing0506-2
q067,c0512,Ing0506-2
q067,c0725,Ing0506-2
q067,c0539,Ing0506-2
q067,c0936,Ing0506-2
q068,c0520,Ing0506-2
q068,c0072,Ing0506-2
q068,c0257,Ing0506-2
q068,nan,Ing0506-2
q069,c0520,Ing0506-2
q069,c1001,Ing0506-2
q069,c0257,Ing0506-2
q069,c0024,Ing0506-2
q069,c0532,Ing0506-2
q070,c0520,Ing0506-2
q070,c1001,Ing0506-2
q070,c0534,Ing0506-2
q070,c0537,Ing0506-2
nan,c0538,Ing0506-2
q071,c0602,Ing0506-2
q071,c0794,Ing0506-2
q071,c0795,Ing0506-2
q071,c0467,Ing0506-2
q071,nan,Ing0506-2
q071,c1022,Ing0506-2
q072,c0602,Ing0506-2
q072,c0812,Ing0506-2
q072,c0411,Ing0506-2
q072,c0835,Ing0506-2
q073,c0602,Ing0506-2
q073,c0795,Ing0506-2
q073,c0411,Ing0506-2
q073,c0812,Ing0506-2
nan,c0835,Ing0506-2
q074,c0804,Ing0506-2
q074,c0807,Ing0506-2
q074,c0808,Ing0506-2
q075,c0822,Ing0506-2
q076,c0789,Ing0506-2
q076,c0808,Ing0506-2
q077,c0847,Ing0506-2
q077,c0980,Ing0506-2
q077,c0897,Ing0506-2
q077,c1072,Ing0506-2
q078,c0847,Ing0506-2
q078,c1062,Ing0506-2
q078,c1072,Ing0506-2
q079,c0847,Ing0506-2
q079,c1062,Ing0506-2
q079,c1072,Ing0506-2
q001,nan,Ing0304-2
q001,c0216,Ing0304-2
q001,c0212,Ing0304-2
q002,c0006,Ing0304-2
q002,c0216,Ing0304-2
q002,c0085,Ing0304-2
q003,c0011,Ing0304-2
q003,c0018,Ing0304-2
q003,c0026,Ing0304-2
q003,c0027,Ing0304-2
q003,c0028,Ing0304-2
q004,c0231,Ing0304-2
q004,c0220,Ing0304-2
q004,c0427,Ing0304-2
q004,c0091,Ing0304-2
q005,c0793,Ing0304-2
q005,c0830,Ing0304-2
q005,c0027,Ing0304-2
q005,c0028,Ing0304-2
q006,c0792,Ing0304-2
q006,c0816,Ing0304-2
q006,c0427,Ing0304-2
q006,c0820,Ing0304-2
q007,c0792,Ing0304-2
q007,c0830,Ing0304-2
q007,c0427,Ing0304-2
q007,c0820,Ing0304-2
q008,c0803,Ing0304-2
q008,c0533,Ing0304-2
nan,c0806,Ing0304-2
q009,c0821,Ing0304-2
q009,c0823,Ing0304-2
q010,c0154,Ing0304-2
q010,c0896,Ing0304-2
q010,nan,Ing0304-2
q011,c0154,Ing0304-2
q011,c0896,Ing0304-2
q011,c0961,Ing0304-2
q012,c0154,Ing0304-2
q012,c0896,Ing0304-2
q012,c0957,Ing0304-2
q013,c0128,Ing0304-2
q013,c0142,Ing0304-2
q013,c0881,Ing0304-2
q013,c0949,Ing0304-2
q014,c0128,Ing0304-2
q014,c0142,Ing0304-2
q014,c0951,Ing0304-2
q015,nan,Ing0304-2
q015,c0142,Ing0304-2
q015,c0881,Ing0304-2
q016,c0128,Ing0304-2
q016,c0142,Ing0304-2
q017,c0209,Ing0304-2
q018,c0212,Ing0304-2
q018,c0006,Ing0304-2
q018,c0216,Ing0304-2
q018,c0228,Ing0304-2
q019,c0231,Ing0304-2
q019,c0767,Ing0304-2
q019,c0085,Ing0304-2
q020,c0220,Ing0304-2
q020,c0243,Ing0304-2
q020,c0247,Ing0304-2
q020,c0767,Ing0304-2
q021,c0412,Ing0304-2
q021,c0439,Ing0304-2
q021,c0420,Ing0304-2
q022,c0412,Ing0304-2
q022,c0439,Ing0304-2
q022,c0243,Ing0304-2
q023,c0420,Ing0304-2
q023,c0433,Ing0304-2
q023,c0231,Ing0304-2
q024,c0420,Ing0304-2
q024,c0433,Ing0304-2
q024,c0439,Ing0304-2
q025,c0433,Ing0304-2
q025,c0440,Ing0304-2
q026,c0420,Ing0304-2
q026,c0433,Ing0304-2
q026,c0442,Ing0304-2
q027,c0433,Ing0304-2
q028,c0294,Ing0304-2
q028,c0816,Ing0304-2
q028,c0247,Ing0304-2
q028,c0427,Ing0304-2
q028,c0429,Ing0304-2
q029,c0294,Ing0304-2
q029,c0429,Ing0304-2
q029,c0816,Ing0304-2
q029,c0427,Ing0304-2
q029,c0446,Ing0304-2
q029,c0718,Ing0304-2
q030,c0041,Ing0304-2
q031,c0046,Ing0304-2
q031,c0051,Ing0304-2
q031,c0059,Ing0304-2
q031,c0065,Ing0304-2
q032,c0049,Ing0304-2
q032,c0064,Ing0304-2
q032,c0742,Ing0304-2
q032,c0943,Ing0304-2
q033,c0049,Ing0304-2
q033,c0064,Ing0304-2
q033,c0073,Ing0304-2
q033,c0943,Ing0304-2
q034,c0049,Ing0304-2
q034,c0064,Ing0304-2
q034,c0261,Ing0304-2
q034,c0943,Ing0304-2
nan,c0474,Ing0304-2
q035,c0281,Ing0304-2
q035,c0073,Ing0304-2
q035,c0261,Ing0304-2
q035,c0742,Ing0304-2
q036,nan,Ing0304-2
q036,c0281,Ing0304-2
q036,c0261,Ing0304-2
q036,c0495,Ing0304-2
q036,c0742,Ing0304-2
q037,c0474,Ing0304-2
q037,c0281,Ing0304-2
q037,c0073,Ing0304-2
q037,c0742,Ing0304-2
q038,c0489,Ing0304-2
q039,c0485,Ing0304-2
q039,c0600,Ing0304-2
nan,c0485,Ing0304-2
q042,c0180,Ing0304-2
q042,c0189,Ing0304-2
q042,c0199,Ing0304-2
q042,c0101,Ing0304-2
q043,c0184,Ing0304-2
q043,c0185,Ing0304-2
q043,c0105,Ing0304-2
q043,c0202,Ing0304-2
q044,c0184,Ing0304-2
q044,c0185,Ing0304-2
q044,c0105,Ing0304-2
q044,c0018,Ing0304-2
q045,c0184,Ing0304-2
q045,c0185,Ing0304-2
q045,c0105,Ing0304-2
q045,c0429,Ing0304-2
q047,c0046,Ing0304-2
q047,c0051,Ing0304-2
q047,c0059,Ing0304-2
q048,c0184,Ing0304-2
q048,c0185,Ing0304-2
q048,c0261,Ing0304-2
nan,c0202,Ing0304-2
q049,c0184,Ing0304-2
q049,c0185,Ing0304-2
q049,c0261,Ing0304-2
q049,c0474,Ing0304-2
q050,c0184,Ing0304-2
q050,c0185,Ing0304-2
q050,c0261,Ing0304-2
q050,c0281,Ing0304-2
q051,c0450,Ing0304-2
q051,c0065,Ing0304-2
q051,c0600,Ing0304-2
q051,c0474,Ing0304-2
nan,c0450,Ing0304-2
q052,c0065,Ing0304-2
q052,c0600,Ing0304-2
q052,c0281,Ing0304-2
q052,c0202,Ing0304-2
q053,c0450,Ing0304-2
q053,c0452,Ing0304-2
q053,c0429,Ing0304-2
q053,c0202,Ing0304-2
q054,c0452,Ing0304-2
q054,c0018,Ing0304-2
q054,c0202,Ing0304-2
q054,c0261,Ing0304-2
q055,c0462,Ing0304-2
q055,c0463,Ing0304-2
q055,c0073,Ing0304-2
q055,c0495,Ing0304-2
q056,c0462,Ing0304-2
q056,c0463,Ing0304-2
q056,c0489,Ing0304-2
q057,c0462,Ing0304-2
q057,c0463,Ing0304-2
q057,c0099,Ing0304-2
q058,c0462,Ing0304-2
q058,c0463,Ing0304-2
q058,c0018,Ing0304-2
q058,c0803,Ing0304-2
q058,c0026,Ing0304-2
q059,c0093,Ing0304-2
q060,c0097,Ing0304-2
q060,c0101,Ing0304-2
q060,c101e,Ing0304-2
q060,c0109,Ing0304-2
q061,c0099,Ing0304-2
q061,c0105,Ing0304-2
q061,c0935,Ing0304-2
q062,c0513,Ing0304-2
q063,c0513,Ing0304-2
q063,c0429,Ing0304-2
q064,c0519,Ing0304-2
q065,c0519,Ing0304-2
q065,c0533,Ing0304-2
q066,c0519,Ing0304-2
q066,c0536,Ing0304-2
q067,c0247,Ing0304-2
q067,c0429,Ing0304-2
q067,c0440,Ing0304-2
q068,c0294,Ing0304-2
q068,c0306,Ing0304-2
q068,c0821,Ing0304-2
q068,c0823,Ing0304-2
q069,c0429,Ing0304-2
q069,c0306,Ing0304-2
q069,c0823,Ing0304-2
q070,c0420,Ing0304-2
q070,c0294,Ing0304-2
q070,c0247,Ing0304-2
q071,c0324,Ing0304-2
q071,c0073,Ing0304-2
q072,c0324,Ing0304-2
q072,c0474,Ing0304-2
q072,c0261,Ing0304-2
q073,c0324,Ing0304-2
q073,c0474,Ing0304-2
q073,c0261,Ing0304-2
q073,c0495,Ing0304-2
q074,c0261,Ing0304-2
q074,c0185,Ing0304-2
q075,c0261,Ing0304-2
q075,c0185,Ing0304-2
q075,c0429,Ing0304-2
q077,c0261,Ing0304-2
q077,c0185,Ing0304-2
q078,c0388,Ing0304-2
q078,c0519,Ing0304-2
nan,c0388,Ing0304-2
q079,c0763,Ing0304-2
nan,c0519,Ing0304-2
q080,c0388,Ing0304-2
q080,c0429,Ing0304-2
q080,c0519,Ing0304-2
